rating,date,variation,verified_reviews,feedback,processed_reviews
5,30-Jul-18,Heather Gray Fabric ,so far love it working on getting more things set up love the grocery list app,1.0,far love work get thing set love groceri list app
4,30-Jul-18,Charcoal Fabric ,"""It performs pretty much as expected, but I am very disappointed it will not provide me with the terminology I need to play various kinds of music without subscribing to the Amazon music service.  I understand my music choices may be limited, but without knowing HOW TO ASK, I cannot access the music that is provided free along with my Echo purchase.  Do you have a chart showing the language I need to use?""",1.0,perform pretti much expect disappoint provid terminolog need play variou kind music without subscrib amazon music servic understand music choic may limit without know ask cannot access music provid free along echo purchas chart show languag need use
5,30-Jul-18,Charcoal Fabric ,Easy to set up.,1.0,easi set
5,30-Jul-18,Walnut Finish ,A great investment. Alexa has helped me out and made me laugh.,1.0,great invest alexa help made laugh
5,30-Jul-18,Heather Gray Fabric ,Yet another Exho for our home and love them all!!!,1.0,yet anoth exho home love
5,30-Jul-18,Charcoal Fabric ,"""I love it, I can plan any gender of music from big band to jazz, not easy to find on local radio. Sound is good and I can stop it with a voice command if I get a phone call.""",1.0,love plan gender music big band jazz easi find local radio sound good stop voic command get phone call
5,30-Jul-18,Charcoal Fabric ,Good Value,1.0,good valu
5,30-Jul-18,Heather Gray Fabric ,Super easy set up and am loving our new Echo!,1.0,super easi set love new echo
5,30-Jul-18,Charcoal Fabric ,Whats not to like about this speaker.  Just ask Alexa,1.0,what like speaker ask alexa
5,30-Jul-18,Charcoal Fabric ,BEST father's day gift. Dad joked to my mom that Alexa will be the one listening to all of his (repeated) stories going forward.,1.0,best father day gift dad joke mom alexa one listen repeat stori go forward
5,30-Jul-18,Charcoal Fabric ,Great addition to our breakfast room kitchen.  Tunes and information instantly available.  Slowly learning more features.,1.0,great addit breakfast room kitchen tune inform instantli avail slowli learn featur
5,30-Jul-18,Heather Gray Fabric ,Sound quality,1.0,sound qualiti
2,30-Jul-18,Heather Gray Fabric ,Sad joke. Worthless.,0.0,sad joke worthless
5,30-Jul-18,Oak Finish ,Entertainment,1.0,entertain
5,30-Jul-18,Heather Gray Fabric ,Very good quality,1.0,good qualiti
4,30-Jul-18,Charcoal Fabric ,Works great sounds great does not miss a beat wish it had a battery for better portability,1.0,work great sound great miss beat wish batteri better portabl
5,30-Jul-18,Charcoal Fabric ,Loved it till someone stoled it. Can't afford to replace it yet but I am going too.,1.0,love till someon stole cant afford replac yet go
5,29-Jul-18,Charcoal Fabric ,Alexa rocks,1.0,alexa rock
4,29-Jul-18,Charcoal Fabric ,"""Got this as a gift and love it. I never would have bought one for myself, but now that I have it.... Allows me to play music on it from my amozon prime music ; that's worth it in and of itself.  Also, gives new's briefs and tells jokes.""",1.0,got gift love never would bought one allow play music amozon prime music that worth also give news brief tell joke
5,29-Jul-18,Charcoal Fabric ,"""My mom bought a few Echo Dots and repeated ask me to take one of hers because it was so great. I told her “no” for two days. When she made me take it, 6 hours later I could not live my life without it!  It’s that amazing, so now we have four large speakers and only the small Echo Dot, that I will be returning to her. I say if you’re going to order an Alexa speaker, go big and get the Echo, otherwise tou’ll Be returning the two Echo Dots you couldn’t live without.""",1.0,mom bought echo dot repeat ask take one great told two day made take hour later could live life without amaz four larg speaker small echo dot return say your go order alexa speaker go big get echo otherwis toull return two echo dot couldnt live without
5,29-Jul-18,Heather Gray Fabric ,Love it!! Great product!!!,1.0,love great product
5,29-Jul-18,Charcoal Fabric ,Easy set up very user friendly,1.0,easi set user friendli
2,29-Jul-18,Charcoal Fabric ,"""Really disappointed Alexa has to be plug-in to wall socket all the time.  My fault for not checking this, but made the assumption that a company has technologically advanced as Amazon would sell this product with a rechargeable battery.  If I could return it, I would as my Apple music and boom speaker give me more flexibility the Alexa.""",0.0,realli disappoint alexa plugin wall socket time fault check made assumpt compani technolog advanc amazon would sell product recharg batteri could return would appl music boom speaker give flexibl alexa
5,29-Jul-18,Charcoal Fabric ,Everything,1.0,everyth
5,29-Jul-18,Charcoal Fabric ,Supberb sound! Definitely worth the extra money if you listen to lots of music.,1.0,supberb sound definit worth extra money listen lot music
5,29-Jul-18,Charcoal Fabric ,I really love my amazon echo. I think the sound quality is great and we have a lot of fun with it. It is really handy for music and to get updates on the weather and sports!,1.0,realli love amazon echo think sound qualiti great lot fun realli handi music get updat weather sport
5,29-Jul-18,Charcoal Fabric ,Love it!  So do the grandkids!!,1.0,love grandkid
4,29-Jul-18,Heather Gray Fabric ,"""So far it has worked well. Not always intuitive as to how to link different devices, or """"skills"""", but getting the hang of it.""",1.0,far work well alway intuit link differ devic skill get hang
5,29-Jul-18,Charcoal Fabric ,Works as advertised,1.0,work advertis
5,29-Jul-18,Sandstone Fabric ,I love it!,1.0,love
4,29-Jul-18,Sandstone Fabric ,"""Love my new addition to the house! Speaker quality is great and over all we love our Alexa. My only two ( not complaints, more suggestions for the future series) would be better communication ability. Example: For our smart lights in the house. Unless we specify kitchen Light 1 or kitchen Light 2 prior to the command she either won’t respond or says she doesn’t recognize. It may be me, but I want my Alexa to respond when I say thank you afterwards. I have to repeat Alexa thank you and there are times she won’t respond to me, but will my husband. I know it sounds odd. We laugh about it, but maybe it’s a Southern thing but I want my Alexa to have manners too.""",1.0,love new addit hous speaker qualiti great love alexa two complaint suggest futur seri would better commun abil exampl smart light hous unless specifi kitchen light kitchen light prior command either wont respond say doesnt recogn may want alexa respond say thank afterward repeat alexa thank time wont respond husband know sound odd laugh mayb southern thing want alexa manner
5,29-Jul-18,Sandstone Fabric ,"""Like everything about it. The music, the trivia games, the weather.""",1.0,like everyth music trivia game weather
5,29-Jul-18,Charcoal Fabric ,As described and received on time.  Do not like automatic enrolment into music.,1.0,describ receiv time like automat enrol music
5,29-Jul-18,Charcoal Fabric ,A great device,1.0,great devic
5,29-Jul-18,Charcoal Fabric ,Love this!  Have it in the kitchen and works well!,1.0,love kitchen work well
5,29-Jul-18,Charcoal Fabric ,Very nice!  I'm impressed - wish she had more to say though.,1.0,nice im impress wish say though
5,29-Jul-18,Charcoal Fabric ,Love the product. Nice to have easy access to so much info!!!,1.0,love product nice easi access much info
2,29-Jul-18,Sandstone Fabric ,It's got great sound and bass but it doesn't work all of the time. Its still hot or miss when it recognizes things,0.0,got great sound bass doesnt work time still hot miss recogn thing
4,29-Jul-18,Charcoal Fabric ,We are still discovering all that the Echo can do.,1.0,still discov echo
5,29-Jul-18,Charcoal Fabric ,Amazing paroduct,1.0,amaz paroduct
4,29-Jul-18,Heather Gray Fabric ,Good hearing range and sound quality. It was a bit complicated to set up and she doesn't quite understand me a lot even when I am speaking slowly and clearly but I love the flash briefing feature and interfacing with my abode home security system.,1.0,good hear rang sound qualiti bit complic set doesnt quit understand lot even speak slowli clearli love flash brief featur interfac abod home secur system
4,29-Jul-18,Charcoal Fabric ,speaker sounds good,1.0,speaker sound good
5,29-Jul-18,Charcoal Fabric ,Absolutely love!!,1.0,absolut love
5,29-Jul-18,Charcoal Fabric ,The best part of this product is you can control the thermostat and lights for your house.  There isn’t anything I dislike.,1.0,best part product control thermostat light hous isnt anyth dislik
5,29-Jul-18,Charcoal Fabric ,We're thoroughly enjoying our Amazon Echo. Installation was easy using the Alexa app. I purchased 2 Kasa smart plugs to control our living room lights. Installation again was easy using the Kasa app. They sinqued right up with the Echo. We're enjoying playing music with the Echo and the sound quality is awesome. We've added a Kasa smart bulb for our kitchen. Setup was seamless. We're looking forward to adding more automation to our home.,1.0,thoroughli enjoy amazon echo instal easi use alexa app purchas kasa smart plug control live room light instal easi use kasa app sinqu right echo enjoy play music echo sound qualiti awesom weve ad kasa smart bulb kitchen setup seamless look forward ad autom home
